author name,tokenized_sentence
Humayun Ahmed,ভদ্রলোকের বয়স পঞ্চাশের কাছাকাছি।
Humayun Ahmed,তাঁকে দেখে আমার সবসময় মনে হয়েছে তাঁর গা থেকে কেউ একজন লেবুর মত সমস্ত রস চিপে নিয়ে নিয়েছে।
Humayun Ahmed,হাঁটেন খানিকটা কুজো হয়ে।
Humayun Ahmed,চোখে চোখ পড়লে চোখ নামিয়ে নেন।
Humayun Ahmed,"রাস্তায় দেখা হলে যদি জিজ্ঞেস করি, ‘কেমন আছেন বায়েজিদ সাহেব?’"
Humayun Ahmed,"তিনি বিব্রত গলায় কোন রকমে বলেন, ‘এই আছি’।"
Humayun Ahmed,ছুটির দিনে তিনি তাঁর ঘরে থাকেন।
Humayun Ahmed,ভেতর থেকে দরজা বন্ধ থাকে।
Humayun Ahmed,ছুটির দিনগুলিতে মেসে একটু ভাল খাওয়া-দাওয়া হয়।
Humayun Ahmed,সবাই একসঙ্গে বসে খায়।
Humayun Ahmed,তিনি কখনো বসেন না।
Humayun Ahmed,সবার খাওয়া হয়ে গেলে এক সময় চুপি চুপি খেতে যান।
Humayun Ahmed,মাথা নিচু করে অতি দ্রুত খাবার পর্ব শেষ করেন।
Humayun Ahmed,যেন খাওয়া একটা অন্যায় কাজ।
Humayun Ahmed,"যত দ্রুত শেষ করা যায়, তত ভাল।"
Humayun Ahmed,"এই লোক আমাকে দেখে এতগুলি কথা বলবে, ভাবা যায় না।"
Humayun Ahmed,"আমি তাঁর দিকে খানিকটা এগিয়ে গিয়ে বললাম, ‘বেহেশতের জানালা খোলার ব্যাপার যখন আছে তখন দোজখের জানালা খোলার ব্যাপারও থাকার কথা।’"
Humayun Ahmed,ঐটা কখন খোলা থাকে জানেন?
Humayun Ahmed,‘রাত বারোটা থেকে সুবেহ সাদেকের আগ পর্যন্ত।’
Humayun Ahmed,এই জন্যে এই সময় ঘরের ভেতর থাকার বিধান আছে।
Humayun Ahmed,সবই অবশ্য শোনা কথা।
Humayun Ahmed,সত্যি মিথ্যা জানি না।
Humayun Ahmed,"আমি হাসতে হাসতে বললাম, ‘সত্যি হলে আমার জন্যে খুব মুশকিল।’"
Humayun Ahmed,আমার অভ্যাস হল গভীর রাতে রাস্তায় হাঁটাহাঁটি করা'।
Humayun Ahmed,"বায়েজিদ সাহেব ছোট্ট নিঃশ্বাস ফেলে বললেন, 'আমি জানি।"
Humayun Ahmed,তবে আপনার জন্যে কোন সমস্যা নাই'।
Humayun Ahmed,সমস্যা নেই কেন?
Humayun Ahmed,"‘আপনি সঠিক মানুষ’
‘আমি সঠিক মানুষ আপনাকে কে বলল?’"
Humayun Ahmed,রাত-বিরাতে রাস্তায় হাঁটলেই মানুষ সঠিক হয়ে যায়?
Humayun Ahmed,তাহলে তো চোর পুলিশ সবচে বড় সঠিক'।
Humayun Ahmed,বায়েজিদ সাহেব আবার মাথা নিচু করে ফেললেন।
Humayun Ahmed,সম্ভবত তিনি আর কথা বলবেন না।
Humayun Ahmed,একদিনে বেশি কথা বলে ফেলেছেন।
Humayun Ahmed,তাঁর সঙ্গে আমার কথা বলতে ভাল লাগছে।
Humayun Ahmed,ভদ্রলোক দু'বছরের উপর আমার পাশের ঘরে আছেন।
Humayun Ahmed,এই দু'বছরে তাঁর সঙ্গে আমার তিন চার বারের বেশি কথা হয়নি।
Humayun Ahmed,সেই সব কথাও—“কেমন আছেন বায়েজিদ সাহেব?”
Humayun Ahmed,সেই সব কথাও—“কেমন আছেন বায়েজিদ সাহেব?”
Humayun Ahmed,“এই আছি।”
Humayun Ahmed,“এই আছি।”
Humayun Ahmed,"এর মধ্যে সীমাবদ্ধ ভদ্রলোক কি করেন, তাঁর দেশ কোথায়, তাঁর চোখ সবসময় টকটকে লাল কেন কিছুই জানি না।"
Humayun Ahmed,বায়েজিদ সাহেব।
Humayun Ahmed,কাল রাতে অনেকক্ষণ জেগেছিলাম।
Humayun Ahmed,রেসকোর্সের ভেতরে হেঁটে হেঁটে দোজখের হাওয়া লাগাচ্ছিলাম।
Humayun Ahmed,বৃষ্টি যখন শুরু হল তখন ঘরে এসেছি।
Humayun Ahmed,এত সকালে আমার ঘুম ভাঙ্গার কথা না।
Humayun Ahmed,স্বপ্ন দেখে ঘুম ভেঙ্গেছে।
Humayun Ahmed,স্বপ্নটা পুরোপুরি দেখতেও পারিনি।
Humayun Ahmed,মনে হচ্ছিল দুঃস্বপ্ন।
Humayun Ahmed,দেখতে ইচ্ছা করছিল না বলে দেখিনি।
Humayun Ahmed,জেগে উঠেছি।
Humayun Ahmed,"বায়েজিদ সাহেব শান্ত গলায় বললেন, সুবেহ সাদেকের সময় আল্লাহপাক কাউকে দুঃস্বপ্ন দেখান না।"
Humayun Ahmed,তাই না-কি?
Humayun Ahmed,‘জ্বি।’
Humayun Ahmed,সুবেহ সাদেক খুব একটা ভাল সময়।
Humayun Ahmed,"এই সময় আল্লাহপাক মানুষকে মঙ্গলের কথা বলেন, আনন্দের কথা বলেন।"
Humayun Ahmed,‘এটাও কি মওলানার কাছ থেকে শোনা কথা?’
Humayun Ahmed,"‘জ্বি-না, আমার স্ত্রীর কথা।’"
Humayun Ahmed,সে জীবিত নেই।
Humayun Ahmed,উনিশ বছর আগে মারা গেছে।
Humayun Ahmed,আমার কন্যার জন্মের সময় মারা গেল।
Humayun Ahmed,সে জীবিত থাকার সময় অদ্ভুদ অদ্ভুদ কথা বলত।
Humayun Ahmed,তখন হাসাহসি করতাম।
Humayun Ahmed,এখন করি না।
Humayun Ahmed,এখন তার সব কথাই সত্যি মনে হয়।
Humayun Ahmed,“বেহেশত এবং দোজখের জানালার কথাও কি তাঁর কথা?”
Humayun Ahmed,“বেহেশত এবং দোজখের জানালার কথাও কি তাঁর কথা?”
Humayun Ahmed,‘আপনার স্ত্রীর মৃত্যুর পর আপনি আর বিয়ে করেন নি?’
Humayun Ahmed,‘জ্বি-না'।’
Humayun Ahmed,আপনার মেয়েটির বয়স তাহলে এখন ঊনিশ?
Humayun Ahmed,তার কি বিয়ে হয়েছে?
Humayun Ahmed,‘জ্বি-না।’
Humayun Ahmed,‘সে থাকে কোথায়?’
Humayun Ahmed,“তার মামাদের কাছে থাকে।”
Humayun Ahmed,“তার মামাদের কাছে থাকে।”
Humayun Ahmed,নিজের কাছে এনে রাখতে চেয়েছিলাম।
Humayun Ahmed,সামর্থ্য হল না।
Humayun Ahmed,অতি ছোট চাকরি করি ।
