Author,Genre,Source,Text
Humayun Ahmed,Novel,Parapar,আমি যে চলে যাবার জন্যে উঠে দাঁড়িয়েছি তাও বোধহয় বুঝতে পারেন নি।

Humayun Ahmed,Novel,Parapar,মাইক্রোবাসের স্লাইডিং দরজা খোলার পর তিনি সংবিত ফিরে পেলেন।

Humayun Ahmed,Novel,Parapar,"তীক্ষ্ণ গলায় বললেন, না না, তুমি যেতে পারবে না ।"

Humayun Ahmed,Novel,Parapar,"এতক্ষণ আমাকে তুই বলছিলেন, শেষ সময়ে তুমি ।"

Humayun Ahmed,Novel,Parapar,ততক্ষণে আমি নেমে গেছি।

Humayun Ahmed,Novel,Parapar,"মাইক্রোবাসের জানালার কাচ সরিয়ে ভদ্রমহিলা ব্যাকুল হয়ে ডাকছেন, এই হিমু!"

Humayun Ahmed,Novel,Parapar,"এই, এই!"

Humayun Ahmed,Novel,Parapar,এই ছেলে!

Humayun Ahmed,Novel,Parapar,আমি তাঁর দিকে তাকিয়ে অভয়দানের হাসি হাসলাম— অর্থাৎ আসব।

Humayun Ahmed,Novel,Parapar,আবার দেখা হবে।

Humayun Ahmed,Novel,Parapar,ভদ্রমহিলাকে আমি চিনতে পারছি না।

Humayun Ahmed,Novel,Parapar,এই সমস্যাটা আমার ইদানীংকালে হচ্ছে।

Humayun Ahmed,Novel,Parapar,মানুষ না-চেনা রোগ।

Humayun Ahmed,Novel,Parapar,মস্তিষ্কের যে অংশে স্মৃতি জমা থাকে সেই অংশে কিছু বোধহয় হয়েছে।

Humayun Ahmed,Novel,Parapar,স্মৃতির ফাইল গায়েব হয়ে গেছে।

Humayun Ahmed,Novel,Parapar,এক সময়কার চেনা লোকজনদের সঙ্গে দেখা হয়।

Humayun Ahmed,Novel,Parapar,"যেহেতু ব্রেইন সেলে জমা রাখা তাদের ফাইল গায়েব হয়ে গেছে, সেহেতু তাদের চিনতে পারি না।"

Humayun Ahmed,Novel,Parapar,একজন নিওরোলজিস্টের সঙ্গে দেখা করা দরকার।

Humayun Ahmed,Novel,Parapar,"রোগ আরো বাড়বার আগেই চিকিৎসা দরকার, নয়তো দেখা যাবে কাউকেই চিনতে পারছি না।"

Humayun Ahmed,Novel,Parapar,সবাই অপরিচিত।

Humayun Ahmed,Novel,Parapar,"অবশ্যি আমার ধারণা, সেই অভিজ্ঞতাও মজার অভিজ্ঞতা হবে।"

Humayun Ahmed,Novel,Parapar,"৬০০ কোটি মানুষের বিশাল পৃথিবী, আমি কাউকেই চিনতে পারছি না।"

Humayun Ahmed,Novel,Parapar,মাইক্রোবাস থেকে বেকায়দা জায়গায় নেমেছি।

Humayun Ahmed,Novel,Parapar,সামনে পেছনে কোনো দিকেই যেতে পারছি না।

Humayun Ahmed,Novel,Parapar,দুদিকেই গাড়ির স্রোত।

Humayun Ahmed,Novel,Parapar,পথচারীকে রাস্তা পার হবার সুযোগ করে দেবার জন্যে এদের কোনো মাথাব্যথা নেই।

Humayun Ahmed,Novel,Parapar,নিজে পৌঁছতে পারলেই হলো।

Humayun Ahmed,Novel,Parapar,আমাকে অপেক্ষা করতে হবে আরেকটা ট্রাফিক জ্যামের জন্যে ।

Humayun Ahmed,Novel,Parapar,"দেখা যাচ্ছে, ট্রাফিক জ্যামেরও একটা ভালো দিক আছে।"

Humayun Ahmed,Novel,Parapar,এই সময়ে রাস্তা পারাপার করতে পারা যায়।

Humayun Ahmed,Novel,Parapar,"To every cloud there is a silver lining. আমি অপেক্ষা করছি।"

Humayun Ahmed,Novel,Parapar,অপেক্ষা করতে খুব যে খারাপ লাগছে তা না ।

Humayun Ahmed,Novel,Parapar,কারণ তেমন কোনো পরিকল্পনা নিয়ে বের হই নি।

Humayun Ahmed,Novel,Parapar,যাচ্ছি গেণ্ডারিয়ার দিকে ।

Humayun Ahmed,Novel,Parapar,মোহাম্মদ ইয়াকুব আলি নামের এক ভদ্রলোক জরুরি তলব পাঠিয়েছেন।

Humayun Ahmed,Novel,Parapar,ভদ্রলোককে আমি চিনি না ।

Humayun Ahmed,Novel,Parapar,তিনিও সম্ভবত আমাকে চেনেন না।

Humayun Ahmed,Novel,Parapar,তবে শুনেছি হুলস্থুল ধরনের বড় লোক ।

Humayun Ahmed,Novel,Parapar,হেন ব্যবসা নেই যা তাঁর নেই।

Humayun Ahmed,Novel,Parapar,ইন্ডাস্ট্রি ফিন্ডাস্ট্রি দিয়ে যাকে বলে – ‘ছেড়াবেড়া’।

Humayun Ahmed,Novel,Parapar,এমন একজন আমাকে জরুরি তলব পাঠাবেন কেন তাও বুঝতে পারছি না।

Humayun Ahmed,Novel,Parapar,জরুরি তলব পাঠালে ধীরে-সুস্থে যাবার নিয়ম।

Humayun Ahmed,Novel,Parapar,আমিও তাই করেছি।

Humayun Ahmed,Novel,Parapar,দু ঘণ্টা দেরি করেছি।

Humayun Ahmed,Novel,Parapar,আবার ট্রাফিক জ্যাম লেগে গেছে।

Humayun Ahmed,Novel,Parapar,দুটা রিকশার পেছনের চাকা একটার সঙ্গে আরেকটা লেগে গেছে।

Humayun Ahmed,Novel,Parapar,"দুজন রিকশাওয়ালাই দোষ কার তা নিয়ে তর্ক করছে, চাকা ছাড়াবার চেষ্টা করছে।"

Humayun Ahmed,Novel,Parapar,জনতাও দুই ভাগ হয়ে গেছে।

Humayun Ahmed,Novel,Parapar,একদল খালি গা রিকশাওয়ালার পক্ষে অন্যদল দাড়িওয়ালা রিকশাওয়ালার পক্ষে।

Humayun Ahmed,Novel,Parapar,কাজেই জ্যাম।

Humayun Ahmed,Novel,Parapar,গাড়ি-টাড়ি বন্ধ করে ড্রাইভাররা সব গালে হাত দিয়ে বসে আছে।

Humayun Ahmed,Novel,Parapar,না।

Humayun Ahmed,Novel,Parapar,আশ্বিন মাসের ঝাঁজালো রোদ ক্রমেই বাড়ছে।

Humayun Ahmed,Novel,Parapar,"ঘুঘু পাখির ডাক আর শুনছি আজকের দিনটা রহস্য দিয়ে শুরু হলো।"

Humayun Ahmed,Novel,Parapar,পাখি রহস্য।

Humayun Ahmed,Novel,Dorjar Opashe,"ঘুমের মধ্যেই শুনলাম কে যেন ডাকল, হিমু, এই হিমু।"

Humayun Ahmed,Novel,Dorjar Opashe,গলার স্বর একইসঙ্গে চেনা এবং অচেনা।

Humayun Ahmed,Novel,Dorjar Opashe,"যে ডাকছে তার সঙ্গে অনেক বছর আগে পরিচয় ছিল, এখন নেই।"

Humayun Ahmed,Novel,Dorjar Opashe,"মানুষটাকে ভুলে গেছি, কিন্তু স্মৃতিতে তার গলার স্বর রয়ে গেছে।"

Humayun Ahmed,Novel,Dorjar Opashe,পুরুষালী ভারী গলা।

Humayun Ahmed,Novel,Dorjar Opashe,একটু শ্লেষ্মা জড়ানো।

Humayun Ahmed,Novel,Dorjar Opashe,"আমি আধোঘুমে জবাব দিলাম, কে?"

Humayun Ahmed,Novel,Dorjar Opashe,কেউ উত্তর দিল না।

Humayun Ahmed,Novel,Dorjar Opashe,ভয়াবহ ধরণের নিরবতা।

Humayun Ahmed,Novel,Dorjar Opashe,"আমি আবার বললাম, কে?"

Humayun Ahmed,Novel,Dorjar Opashe,কে ওখানে?

Humayun Ahmed,Novel,Dorjar Opashe,ছোট্ট করে কেউ নিঃশ্বাস ফেলল।

Humayun Ahmed,Novel,Dorjar Opashe,আশ্চর্য!

Humayun Ahmed,Novel,Dorjar Opashe,নিঃশ্বাস ফেলার শব্দটাও আমার চেনা।

Humayun Ahmed,Novel,Dorjar Opashe,টুক টুক করে দু'বার শব্দ হল দরজায়।

Humayun Ahmed,Novel,Dorjar Opashe,"দরজার ওপাশের মানুষটি চাপা গলায় ডাকল, হিমু, এই হিমু।"

Humayun Ahmed,Novel,Dorjar Opashe,আমার অস্বস্তিবোধ হতে লাগল।

Humayun Ahmed,Novel,Dorjar Opashe,"ঘর অন্ধকার, গাঢ় অন্ধকার।"

Humayun Ahmed,Novel,Dorjar Opashe,রাতে বৃষ্টি হচ্ছিল বলে দরজা—জানালা বন্ধ করে শুয়েছি।

Humayun Ahmed,Novel,Dorjar Opashe,"রেডিয়াম ডায়ালের টেবিল ঘড়ি ছাড়া আর কিছুই দেখতে পাওয়ার কথা নয়, কিন্তু সবকিছু পরিষ্কার দেখছি।"

Humayun Ahmed,Novel,Dorjar Opashe,ঐ তো দেয়ালের ক্যালেন্ডার দেখা যাচ্ছে।

Humayun Ahmed,Novel,Dorjar Opashe,ক্যালেন্ডারের লেখাগুলি পর্যন্ত পড়তে পারছি।

Humayun Ahmed,Novel,Dorjar Opashe,এর মানে কি?

Humayun Ahmed,Novel,Dorjar Opashe,এটা কি তাহলে স্বপ্ন?

Humayun Ahmed,Novel,Dorjar Opashe,পুরো ব্যাপারটা ঘটছে স্বপ্নে?

Humayun Ahmed,Novel,Dorjar Opashe,দরজার ওপাশে আসলে কেউ নেই?

Humayun Ahmed,Novel,Dorjar Opashe,চেনা এবং অচেনা গলায় আমাকে ডাকছে না?

Humayun Ahmed,Novel,Dorjar Opashe,"ঘুমের মধ্যে স্বপ্ন দেখছি, এবং ঘুমের মধ্যেই বুঝতে পারছি এটা স্বপ্ন।"

Humayun Ahmed,Novel,Dorjar Opashe,স্বপ্নটা শেষপর্যন্ত দেখতে ইচ্ছা করছে না।
