novel_name,tokenized_sentence
Dorjar Opashe,ঐ হাওয়া যাদের গায়ে লাগে তারা বেহেশতবাসী হয়।
Dorjar Opashe,"'
‘কে বলেছে আপনাকে?"
Dorjar Opashe,"'
তিনি অস্বস্তির সঙ্গে বললেন, শোনা কথা।"
Dorjar Opashe,"'
বায়েজিদ সাহেব লজ্জিত ভঙ্গিতে হেসে ফেললেন।"
Dorjar Opashe,ভোরবেলা অদ্ভুদ আলোর কারণেই তাঁকে আজ অনেক কম বয়স্ক মনে হচ্ছে।
Dorjar Opashe,ভদ্রলোকের বয়স পঞ্চাশের কাছাকাছি।
Dorjar Opashe,তাঁকে দেখে আমার সবসময় মনে হয়েছে তাঁর গা থেকে কেউ একজন লেবুর মত সমস্ত রস চিপে নিয়ে নিয়েছে।
Dorjar Opashe,হাঁটেন খানিকটা কুজো হয়ে।
Dorjar Opashe,চোখে চোখ পড়লে চোখ নামিয়ে নেন।
Dorjar Opashe,"রাস্তায় দেখা হলে যদি জিজ্ঞেস করি, ‘কেমন আছেন বায়েজিদ সাহেব?"
Dorjar Opashe,"' তিনি বিব্রত গলায় কোন রকমে বলেন, ‘এই আছি’।"
Dorjar Opashe,ছুটির দিনে তিনি তাঁর ঘরে থাকেন।
Dorjar Opashe,ভেতর থেকে দরজা বন্ধ থাকে।
Dorjar Opashe,ছুটির দিনগুলিতে মেসে একটু ভাল খাওয়া-দাওয়া হয়।
Dorjar Opashe,সবাই একসঙ্গে বসে খায়।
Dorjar Opashe,তিনি কখনো বসেন না।
Dorjar Opashe,সবার খাওয়া হয়ে গেলে এক সময় চুপি চুপি খেতে যান।
Dorjar Opashe,মাথা নিচু করে অতি দ্রুত খাবার পর্ব শেষ করেন।
Dorjar Opashe,যেন খাওয়া একটা অন্যায় কাজ।
Dorjar Opashe,"যত দ্রুত শেষ করা যায়, তত ভাল।"
Dorjar Opashe,"এই লোক আমাকে দেখে এতগুলি কথা বলবে, ভাবা যায় না।"
Dorjar Opashe,"আমি তাঁর দিকে খানিকটা এগিয়ে গিয়ে বললাম, ‘বেহেশতের জানালা খোলার ব্যাপার যখন আছে তখন দোজখের জানালা খোলার ব্যাপারও থাকার কথা।"
Dorjar Opashe,ঐটা কখন খোলা থাকে জানেন?
Dorjar Opashe,এই জন্যে এই সময় ঘরের ভেতর থাকার বিধান আছে।
Dorjar Opashe,সবই অবশ্য শোনা কথা।
Dorjar Opashe,সত্যি মিথ্যা জানি না।
Dorjar Opashe,"'
আমি হাসতে হাসতে বললাম, ‘সত্যি হলে আমার জন্যে খুব মুশকিল।"
Dorjar Opashe,আমার অভ্যাস হল গভীর রাতে রাস্তায় হাঁটাহাঁটি করা'।
Dorjar Opashe,"বায়েজিদ সাহেব ছোট্ট নিঃশ্বাস ফেলে বললেন, 'আমি জানি।"
Dorjar Opashe,তবে আপনার জন্যে কোন সমস্যা নাই'।
Dorjar Opashe,"'
‘আপনি সঠিক মানুষ’
‘আমি সঠিক মানুষ আপনাকে কে বলল?"
Dorjar Opashe,রাত-বিরাতে রাস্তায় হাঁটলেই মানুষ সঠিক হয়ে যায়?
Dorjar Opashe,তাহলে তো চোর পুলিশ সবচে বড় সঠিক'।
Dorjar Opashe,বায়েজিদ সাহেব আবার মাথা নিচু করে ফেললেন।
Dorjar Opashe,সম্ভবত তিনি আর কথা বলবেন না।
Dorjar Opashe,একদিনে বেশি কথা বলে ফেলেছেন।
Dorjar Opashe,তাঁর সঙ্গে আমার কথা বলতে ভাল লাগছে।
Dorjar Opashe,ভদ্রলোক দু'বছরের উপর আমার পাশের ঘরে আছেন।
Dorjar Opashe,এই দু'বছরে তাঁর সঙ্গে আমার তিন চার বারের বেশি কথা হয়নি।
Dorjar Opashe,সেই সব কথাও—“কেমন আছেন বায়েজিদ সাহেব?
Dorjar Opashe,"' এর মধ্যে সীমাবদ্ধ ভদ্রলোক কি করেন, তাঁর দেশ কোথায়, তাঁর চোখ সবসময় টকটকে লাল কেন কিছুই জানি না।"
Dorjar Opashe,রেসকোর্সের ভেতরে হেঁটে হেঁটে দোজখের হাওয়া লাগাচ্ছিলাম।
Dorjar Opashe,বৃষ্টি যখন শুরু হল তখন ঘরে এসেছি।
Dorjar Opashe,এত সকালে আমার ঘুম ভাঙ্গার কথা না।
Dorjar Opashe,স্বপ্ন দেখে ঘুম ভেঙ্গেছে।
Dorjar Opashe,স্বপ্নটা পুরোপুরি দেখতেও পারিনি।
Dorjar Opashe,মনে হচ্ছিল দুঃস্বপ্ন।
Dorjar Opashe,দেখতে ইচ্ছা করছিল না বলে দেখিনি।
Dorjar Opashe,জেগে উঠেছি।
Dorjar Opashe,"'
বায়েজিদ সাহেব শান্ত গলায় বললেন, সুবেহ সাদেকের সময় আল্লাহপাক কাউকে দুঃস্বপ্ন দেখান না।"
Dorjar Opashe,সুবেহ সাদেক খুব একটা ভাল সময়।
